74개 기초자치단체 / 인구 10만 명당 진단 수 / 201101~202006 월단위,,,,,,,,
,,,,,,,,
,,,,,,,,
연월,시군구코드,시도,시군구,"폐암
(C34)","만성폐쇄성폐질환
(J44)","하기도감염
(J20-22)","허혈성심질환
(I20-22)","뇌졸중
(I60-64)"
201606,11350,서울특별시,노원구,135.7,169.1,14375.9,607.1,617
201606,11380,서울특별시,은평구,199.2,162.4,13640.3,667.2,615.5
201606,11410,서울특별시,서대문구,216.1,186.5,11756.4,717.7,755.6
201606,11440,서울특별시,마포구,180.1,154,12600.9,544.6,612.8
201606,11470,서울특별시,양천구,190.3,124.3,14012.3,544.2,537.7
201606,11500,서울특별시,강서구,180,125.8,15533.6,538.6,552.3
201606,11530,서울특별시,구로구,189,190.9,14874.4,741.2,634.4
201606,11545,서울특별시,금천구,172.9,197.1,12077.6,725.6,776.2
201606,11560,서울특별시,영등포구,216.7,198.9,12710.8,806.8,833.2
201606,11590,서울특별시,동작구,198.5,165.3,11026.3,613,618.5
201606,11620,서울특별시,관악구,189,159.6,10880.5,619.5,596.2
201606,11650,서울특별시,서초구,176,108.2,13112.3,508.3,515.9
201606,11680,서울특별시,강남구,140.9,105.6,12169.5,498.3,511.7
201606,11710,서울특별시,송파구,197.9,108.8,12916.8,400.6,540.1
201606,11740,서울특별시,강동구,177,153.5,10775.9,595.3,685.3
201606,26110,부산광역시,중구,245.5,256.6,11918.2,1347.1,1119.3
201606,26140,부산광역시,서구,297.4,232.8,12461.4,1216.2,1225.1
201606,26170,부산광역시,동구,210.4,327.3,9770,1684.4,1359.3
201606,26200,부산광역시,영도구,313.4,328.4,11129.9,1501.2,1143.5
201606,26230,부산광역시,부산진구,210.6,210.3,12841.1,1120.8,1034.5
201606,26260,부산광역시,동래구,195.4,127.2,12253.6,1299,904.1
201606,26290,부산광역시,남구,211.3,199.4,12787.5,1161.5,1038.5
201606,26320,부산광역시,북구,166.3,105.1,13009.6,872.3,835.3
201606,26350,부산광역시,해운대구,217,198.4,13386.1,997.7,835.8
201606,26380,부산광역시,사하구,177.2,185.9,13385.7,919.9,982.4
201606,26410,부산광역시,금정구,214.6,225.2,11195.1,1158.9,1033.4
201606,26440,부산광역시,강서구,170.8,176.3,19236.2,921,759.3
201606,26470,부산광역시,연제구,261.5,256.7,10807.7,1415.6,1061.9
201606,26500,부산광역시,수영구,248.2,255.4,11378.3,1387.4,925.7
201606,26530,부산광역시,사상구,198,183.4,12872,881,933.8
201606,26710,부산광역시,기장군,170.9,177.3,17224.8,774,659.2
201606,27110,대구광역시,중구,213.3,198.2,10854.1,993.6,1431.4
201606,27140,대구광역시,동구,237.7,211.5,14189.8,831.9,1438.2
201606,27170,대구광역시,서구,294.2,214.5,13532.4,879.7,1450.1
201606,27200,대구광역시,남구,208.4,211,9885.4,985.7,1463.2
201606,27230,대구광역시,북구,197.1,182.1,15155.4,690.3,1010.3
201606,27260,대구광역시,수성구,179.4,166.9,12512.9,710.5,883.2
201606,27290,대구광역시,달서구,164.4,148.2,13515.8,618.7,953.7
201606,27710,대구광역시,달성군,160.4,181.9,20804.7,548.9,938.3
201606,28110,인천광역시,중구,255.1,155.3,13158.5,773.1,862.5
201606,28140,인천광역시,동구,230.9,499.9,16174.3,850.5,1071.6
201606,28170,인천광역시,남구,205.7,152.7,14410.3,828.3,794.8
201606,28185,인천광역시,연수구,146.4,83.4,14933,506.3,533.7
201606,28200,인천광역시,남동구,159.7,143.3,16471.6,754.1,672
201606,28237,인천광역시,부평구,160.6,164.6,13051.6,581,666.9
201606,28245,인천광역시,계양구,161.7,152.9,12731.2,625.5,583.4
201606,28260,인천광역시,서구,123.5,132,17358.6,628.1,536.1
201606,28710,인천광역시,강화군,354.4,498.5,7895.9,1457.1,1282.2
201606,28720,인천광역시,옹진군,290.4,224.8,6046.6,1077.2,1021
201606,29110,광주광역시,동구,267.2,322.6,10481.2,1686,944.8
201606,29140,광주광역시,서구,194.5,173.5,12445.6,1002.7,644.4
201606,29155,광주광역시,남구,239.4,289.4,13768.3,1179.2,780.5
201606,29170,광주광역시,북구,203.4,209.3,11409,1189.2,757.7
201606,29200,광주광역시,광산구,161.5,139.2,12742.4,664.2,581.6
201606,30110,대전광역시,동구,193.2,251.5,17221.7,869.9,946.5
201606,30140,대전광역시,중구,236,163.6,14713.1,819.8,939.4
201606,30170,대전광역시,서구,215.7,126.5,15366.9,618.9,591.8
201606,30200,대전광역시,유성구,124.4,85.1,16163.9,446.9,456.6
201606,30230,대전광역시,대덕구,174.9,159.8,17727.6,714.1,797.1
201606,31110,울산광역시,중구,206.2,207.4,12634.8,690.2,828.7
201606,31140,울산광역시,남구,145.3,136.8,11686.3,590.8,619.3
201606,31170,울산광역시,동구,182.8,145.5,17633.5,423.5,488.2
201606,31200,울산광역시,북구,134.2,147,17579.4,429.6,523.8
201606,31710,울산광역시,울주군,151,228,12134.3,720.6,764
201607,11110,서울특별시,종로구,184.6,133.6,9208,703.8,675
201607,11140,서울특별시,중구,197.2,220.4,9061.9,764.1,919
201607,11170,서울특별시,용산구,182.4,162,8924.1,606.3,632.4
201607,11200,서울특별시,성동구,148.7,164.4,9843.3,704.4,660.3
201607,11215,서울특별시,광진구,177.2,182,12715,544.5,582
201607,11230,서울특별시,동대문구,171.8,255.2,11525.4,849.4,827.7
201607,11260,서울특별시,중랑구,171.5,212.2,11318.8,708.3,802.9
201607,11290,서울특별시,성북구,168.3,170.5,11118.3,771.2,665.5
201607,11305,서울특별시,강북구,170.2,207.8,10577.8,722.5,798.9
201607,11320,서울특별시,도봉구,190.1,197.9,9863.6,673.1,717.4
201607,11350,서울특별시,노원구,135.5,182.9,12736.2,570.7,601.9
201607,11380,서울특별시,은평구,201.8,155.2,11940.2,651.3,599.4
201607,11410,서울특별시,서대문구,219.3,174.4,10054,740,736.5
201607,11440,서울특별시,마포구,179.3,150,11112.9,510.7,593.3
201607,11470,서울특별시,양천구,162.6,124.3,12224.9,542.8,584.6
201607,11500,서울특별시,강서구,173.8,120.2,13937.9,535.7,561.9
201607,11530,서울특별시,구로구,178.2,160.5,13021.6,722.1,675.8
201607,11545,서울특별시,금천구,171.6,224.3,11078.8,765.6,744.3
201607,11560,서울특별시,영등포구,211.8,204,11303.2,759.8,871.3
201607,11590,서울특별시,동작구,168.6,151.1,9461.7,595.5,635.9
201607,11620,서울특별시,관악구,175.2,151.3,9405.7,600,626
201607,11650,서울특별시,서초구,174,93.9,11330.5,485.3,506.9
201607,11680,서울특별시,강남구,154.1,87.3,10782.8,441.2,490.2
201607,11710,서울특별시,송파구,146.5,106,11024.4,429,531.4
201607,11740,서울특별시,강동구,168.9,127.9,9191.6,577.5,647.7
201607,26110,부산광역시,중구,234.5,159.3,9763.8,1245.4,1170.1
201607,26140,부산광역시,서구,250.5,196.5,9604.9,1147.2,1234.8
201607,26170,부산광역시,동구,232.7,285,7940.9,1502.9,1262.4
201607,26200,부산광역시,영도구,304.7,301.5,9078.7,1461.7,1172
201607,26230,부산광역시,부산진구,196.8,207.4,10407,1104.3,993
201607,26260,부산광역시,동래구,202,128.7,10641.1,1275.2,896.4
201607,26290,부산광역시,남구,194.4,185.1,11067.5,1121,1057.8
201607,26320,부산광역시,북구,173.4,115.1,10900.6,797.9,830.7
201607,26350,부산광역시,해운대구,210.3,165.8,10787.1,946,849.6
201607,26380,부산광역시,사하구,169.2,169.5,10818.2,868.5,919.9
201607,26410,부산광역시,금정구,214.2,225.7,9038.8,1218.6,949.2
201607,26440,부산광역시,강서구,168.9,146,16013.4,906.3,775.9
201607,26470,부산광역시,연제구,194,267.3,9580.4,1363.9,1008.8
201607,26500,부산광역시,수영구,239.2,225.8,9376.9,1301,979.2
201607,26530,부산광역시,사상구,236.7,168.8,11009.5,818.3,984.1
201607,26710,부산광역시,기장군,174.1,141.3,14392.5,786.6,666.8
201607,27110,대구광역시,중구,210.8,217,8795.4,981,1396.3
201607,27140,대구광역시,동구,233.4,216,12050.9,785.3,1437.6
201607,27170,대구광역시,서구,252.1,229.6,11743.9,962.9,1418.5
201607,27200,대구광역시,남구,206.5,214.8,7800.8,917.3,1522.1
201607,27230,대구광역시,북구,167.6,165.8,13414.9,642.4,1015.5
201607,27260,대구광역시,수성구,166,154.1,10574.7,651.7,885.4
201607,27290,대구광역시,달서구,153.9,139.9,11238.9,572.7,902.4
201607,27710,대구광역시,달성군,168.1,160.4,17692.9,521.8,892.5
201607,28110,인천광역시,중구,207.4,151,10755,759.2,838.2
201607,28140,인천광역시,동구,212.6,359.1,13604.4,823.8,925.2
201607,28170,인천광역시,남구,195.4,143.6,12385,822.3,815.6
201607,28185,인천광역시,연수구,110.5,76.4,12598.5,495.4,522.8
201607,28200,인천광역시,남동구,162.9,133.1,13866,728.5,645.4
201607,28237,인천광역시,부평구,168.3,168.5,11432.6,558.5,660.9
201607,28245,인천광역시,계양구,152.3,152.6,10770.7,637.3,568.3
201607,28260,인천광역시,서구,123.7,131.6,15593.5,612.8,544.3
201607,28710,인천광역시,강화군,335.2,473.5,6613.7,1430.7,1360.1
201607,28720,인천광역시,옹진군,332.5,257.6,5671.9,922.7,955.5
201607,29110,광주광역시,동구,325.7,271.4,8596.8,1603.5,987.6
201607,29140,광주광역시,서구,184.4,155,10412.9,961.3,611.2
201607,29155,광주광역시,남구,236.7,243,11714.9,1125,755
201607,29170,광주광역시,북구,199.3,188.4,9550.5,1132.5,744.1
201607,29200,광주광역시,광산구,147.9,133.7,10541.9,623.7,571.9
201607,30110,대전광역시,동구,201.3,255.8,14965.6,828.7,907.4
201607,30140,대전광역시,중구,268.5,141.8,12823.5,746.6,888.4
201607,30170,대전광역시,서구,200,124.8,13620.5,608.1,639.1
201607,30200,대전광역시,유성구,107.5,74.9,15084.4,511,500.8
201607,30230,대전광역시,대덕구,175.9,160.9,15818.3,749.9,767.6
201607,31110,울산광역시,중구,170.3,177.3,11099.8,707.1,779.7
201607,31140,울산광역시,남구,153.5,160,10389.9,610.5,610.5
201607,31170,울산광역시,동구,157.6,133.5,14846.9,442.4,489.4
201607,31200,울산광역시,북구,119.8,131.1,16753.5,410.7,488
201607,31710,울산광역시,울주군,138.7,233.5,10368.7,802.7,776.7
201608,11110,서울특별시,종로구,223.9,184.6,8353.6,720.2,725.4
201608,11140,서울특별시,중구,188.4,224.4,8785.7,863.1,895.8
201608,11170,서울특별시,용산구,182.4,181.1,8331.3,624.1,655.8
201608,11200,서울특별시,성동구,165.4,187.1,9052,777.6,681.3
201608,11215,서울특별시,광진구,184.5,175.5,11845,552.9,638.3
201608,11230,서울특별시,동대문구,178.3,246.7,10773.4,881.8,851.7
201608,11260,서울특별시,중랑구,199.5,227.2,10336.9,705.3,800.2
201608,11290,서울특별시,성북구,170.1,151.7,10170.4,739,725.9
201608,11305,서울특별시,강북구,180.3,206.9,9249.2,836.2,851.2
201608,11320,서울특별시,도봉구,232.9,204.2,9654.5,708.5,732
201608,11350,서울특별시,노원구,151.3,174.1,11235,562.2,603.4
201608,11380,서울특별시,은평구,193.9,174.4,11347.7,642.6,574.8
201608,11410,서울특별시,서대문구,250.2,159.8,9923.8,721.5,699.9
201608,11440,서울특별시,마포구,190.6,137.9,10379.8,578.6,571.2
201608,11470,서울특별시,양천구,177.3,135.6,11241.3,555.5,555.3
201608,11500,서울특별시,강서구,160.7,143.7,13138.7,541.6,583.6
201608,11530,서울특별시,구로구,200.7,203.1,13721,716.8,677.3
201608,11545,서울특별시,금천구,202.2,241.7,11086.9,701.8,794
201608,11560,서울특별시,영등포구,247.7,179.2,11004.5,790.6,845.6
201608,11590,서울특별시,동작구,200,161.6,9295.8,616.5,628.7
201608,11620,서울특별시,관악구,180.1,166.5,9861.5,629,605.7
201608,11650,서울특별시,서초구,185.4,106.4,10277.7,513.4,527.3
201608,11680,서울특별시,강남구,142.5,99.6,9333,463.6,555.4
201608,11710,서울특별시,송파구,164.5,130,10465.8,436.6,570.2
201608,11740,서울특별시,강동구,194.3,158.3,8965.3,589.9,691.6
201608,26110,부산광역시,중구,274.3,199.1,9027.2,1402.4,1114.8
201608,26140,부산광역시,서구,260.2,233.7,9777.6,1181.7,1298.5
201608,26170,부산광역시,동구,207.1,287.2,8138,1550.8,1366
201608,26200,부산광역시,영도구,291.2,309.4,8952.8,1506,1308.9
201608,26230,부산광역시,부산진구,260.3,213.3,11293.5,1191.9,1082.3
201608,26260,부산광역시,동래구,214.1,126.9,10367.2,1373.4,945.9
201608,26290,부산광역시,남구,225.6,210.2,10699.2,1223.9,1073.6
201608,26320,부산광역시,북구,163.1,113.8,10844.5,891.4,875.9
201608,26350,부산광역시,해운대구,219.6,179.8,10407,1034.4,804.1
201608,26380,부산광역시,사하구,182,191.3,10727,914.5,970.1
201608,26410,부산광역시,금정구,231.4,255.9,9035.5,1270.9,993.8
201608,26440,부산광역시,강서구,182.7,165.3,17383.3,971.5,907.2
201608,26470,부산광역시,연제구,219.5,249,9353.6,1442.1,1021.4
201608,26500,부산광역시,수영구,234.8,238.1,9113.7,1390.8,949.7
201608,26530,부산광역시,사상구,238.8,175.7,10994.4,854.4,999.1
201608,26710,부산광역시,기장군,168.4,126.2,14569.1,909.6,709.7
201608,27110,대구광역시,중구,258.4,188.2,8548.3,1016.2,1392.5
201608,27140,대구광역시,동구,220,218.3,12214,851.3,1482.3
201608,27170,대구광역시,서구,282.7,221.5,10353,947.3,1402.5
201608,27200,대구광역시,남구,206.5,206.5,7563,971,1572.6
201608,27230,대구광역시,북구,188.9,176.2,12748.7,659.2,1044.1
201608,27260,대구광역시,수성구,202.5,157.3,9883.9,689.5,919.2
201608,27290,대구광역시,달서구,158.3,142.8,10924.1,629.3,995.8
201608,27710,대구광역시,달성군,183.3,182.3,16832.1,545.7,953.9
201608,28110,인천광역시,중구,245.6,161.4,10865.2,710.6,814.8
201608,28140,인천광역시,동구,215.5,402.7,12462.3,1009.7,1047.7
201608,28170,인천광역시,남구,236.6,143.6,12434.1,822.6,806.8
201608,28185,인천광역시,연수구,163.1,72.4,12448.8,519.1,547.1
201608,28200,인천광역시,남동구,166.1,142.8,13537.4,737.9,646.5
201608,28237,인천광역시,부평구,181.9,186.8,10683.5,574.7,670.7
201608,28245,인천광역시,계양구,145,150.5,10296.3,630.4,599.8
201608,28260,인천광역시,서구,144.5,151.7,14697.9,665.1,556.1
201608,28710,인천광역시,강화군,339.7,454.3,6563.7,1471.8,1436.6
201608,28720,인천광역시,옹진군,276.3,271.7,5948.2,941.4,1007
201608,29110,광주광역시,동구,316.3,310.1,8871.4,1563.8,1023.1
201608,29140,광주광역시,서구,188.6,152.8,9847.6,996.2,696.8
201608,29155,광주광역시,남구,287.2,279.9,11471.4,1102.3,796
201608,29170,광주광역시,북구,191.4,197.2,10129.1,1142.2,774.3
201608,29200,광주광역시,광산구,155.3,130,11114.3,648.3,596.5
201608,30110,대전광역시,동구,216.6,259.2,14157.4,861.4,921.4
201608,30140,대전광역시,중구,242.8,160.8,12651.2,817.1,992.1
201608,30170,대전광역시,서구,203.1,115.3,12845.5,652.3,644.8
201608,30200,대전광역시,유성구,108.4,81,14085.6,488.3,496.5
201608,30230,대전광역시,대덕구,181.6,157.2,13990.5,707.4,771.7
201608,31110,울산광역시,중구,178.5,206.6,10507.3,738,850.6
201608,31140,울산광역시,남구,171.1,123,9850.8,595.5,657.1
201608,31170,울산광역시,동구,183.4,141.5,14306,444.7,472.7
201608,31200,울산광역시,북구,152.1,138.3,15702.7,465.5,516.2
201608,31710,울산광역시,울주군,206.6,239.4,9789.5,763,811.8
201609,11110,서울특별시,종로구,185.3,165,10907,781.1,737.2
201609,11140,서울특별시,중구,183.6,248.3,11789.3,819.2,831.9
201609,11170,서울특별시,용산구,165.5,176.3,10978.5,649.8,651.9
201609,11200,서울특별시,성동구,156.1,204.5,12155.4,705.7,664.3
201609,11215,서울특별시,광진구,158.4,167.1,15422.6,561.6,600.2
201609,11230,서울특별시,동대문구,163.3,241.9,13683.8,864.3,851.7
201609,11260,서울특별시,중랑구,202.9,212.4,13553.8,674,774
201609,11290,서울특별시,성북구,170.5,153.9,13576.4,816.7,688.6
201609,11305,서울특별시,강북구,167.5,224.3,12480.9,803.2,840.2
201609,11320,서울특별시,도봉구,207.3,225.7,12365.2,714.2,702.4
201609,11350,서울특별시,노원구,138.1,167.6,15569.8,583,592
201609,11380,서울특별시,은평구,178.8,167,14442.2,673.9,611.2
201609,11410,서울특별시,서대문구,206.2,171.2,13790.8,744.1,672.2
201609,11440,서울특별시,마포구,161.4,139,13865.5,541.7,521.5
201609,11470,서울특별시,양천구,166.4,133.5,14256.7,620.8,550.3
201609,11500,서울특별시,강서구,154.3,127.8,17379.6,607.4,587.8
201609,11530,서울특별시,구로구,167.4,161.7,17734.1,681.8,663.6
201609,11545,서울특별시,금천구,167.4,176.3,13762.9,699.7,744.3
201609,11560,서울특별시,영등포구,205.1,190,14111.8,767.1,808.4
201609,11590,서울특별시,동작구,187.3,153.4,12214.1,616.2,647.1
201609,11620,서울특별시,관악구,167.9,143,12178.5,610.8,575.7
201609,11650,서울특별시,서초구,179.1,102,13172.4,506,501.6
201609,11680,서울특별시,강남구,149,107.2,12502,473.1,477.5
201609,11710,서울특별시,송파구,156.6,112.5,14033.1,424.4,528.1
201609,11740,서울특별시,강동구,164.6,147.5,11932.2,586.9,663.3
201609,26110,부산광역시,중구,258.8,203.5,12920.3,1229.9,1148
201609,26140,부산광역시,서구,227.5,224.8,13379.3,1185.2,1262.2
201609,26170,부산광역시,동구,169.2,268.3,11643.6,1588.6,1323.7
201609,26200,부산광역시,영도구,264.3,323.7,13192.3,1420.5,1154.6
201609,26230,부산광역시,부산진구,213.8,208.2,15696.1,1176.8,1064.2
201609,26260,부산광역시,동래구,171.6,116.6,14703.1,1351.8,919.2
201609,26290,부산광역시,남구,210.2,188.3,15106.2,1230.4,1069.7
201609,26320,부산광역시,북구,168.9,113.5,16260.4,857.2,884.6
201609,26350,부산광역시,해운대구,206.3,197.7,15049.6,1003.9,825.1
201609,26380,부산광역시,사하구,167.1,177.8,16145.1,895.4,975.2
201609,26410,부산광역시,금정구,189.7,257.9,13006.5,1251.7,999.9
201609,26440,부산광역시,강서구,201.1,198.3,25525,922.8,771.3
201609,26470,부산광역시,연제구,227.2,281.8,12983.7,1419.4,1005
201609,26500,부산광역시,수영구,177.3,244.8,12820.4,1384.6,993.7
201609,26530,부산광역시,사상구,198.9,163.2,16086.3,857.4,971.2
201609,26710,부산광역시,기장군,189.9,147,21802,862.9,659.8
201609,27110,대구광역시,중구,250.9,215.8,13556.3,972.3,1356.1
201609,27140,대구광역시,동구,205.5,187,17855.6,816,1499.6
201609,27170,대구광역시,서구,266.2,198,14830.6,919.3,1411
201609,27200,대구광역시,남구,163.6,190.5,11010.5,932,1554.7
201609,27230,대구광역시,북구,174.8,177.6,18162.4,662.2,1008
201609,27260,대구광역시,수성구,174.9,157,14449.8,666.4,897.1
201609,27290,대구광역시,달서구,151.4,136.3,16209.7,583,947
201609,27710,대구광역시,달성군,181.9,179.1,24770.9,541.1,899.4
201609,28110,인천광역시,중구,223.9,183.1,13903.8,679.4,763.6
201609,28140,인천광역시,동구,225.3,464.7,16753,902.6,1013.9
201609,28170,인천광역시,남구,208.8,159.4,15809,799.3,799.6
201609,28185,인천광역시,연수구,154.6,85.8,15341.4,528.9,522.2
201609,28200,인천광역시,남동구,175.9,129.4,17325.8,710.4,649.6
