sido,yyyymm,pm10,sigungu,lung_cancer,copd,lower_respiratory,heart_disease,stroke,precipitation,male_avg_age,female_avg_age,year,month,latitude,longitude
대구,201605,46.5,수성구,158.6,177.2,17284.1,676.5,877.2,65.0,38.6,41.6,2016,5,35.8572,128.6336
대구,201605,45.0,달서구,159.0,155.3,19314.0,613.1,936.8,65.0,38.2,40.6,2016,5,35.8223,128.541
대구,201605,45.0,달성군,176.8,186.9,27593.6,558.5,866.8,65.0,38.1,40.4,2016,5,35.7989,128.4989
인천,201605,65.0,중구,221.3,203.0,17928.1,689.8,820.8,148.5,40.0,41.6,2016,5,37.4643,126.5904
인천,201605,57.0,동구,156.3,476.0,21708.4,902.6,942.1,148.5,41.9,44.8,2016,5,37.4753,126.6369
인천,201605,69.0,남구,210.3,144.3,19044.2,808.2,774.1,148.5,40.5,42.8,2016,5,37.442,126.7019
인천,201605,45.0,연수구,155.8,88.2,20464.8,514.6,519.7,148.5,36.9,38.5,2016,5,37.4172,126.6788
인천,201605,64.66666667,남동구,153.7,143.1,22817.3,713.8,633.5,148.5,38.0,39.8,2016,5,37.402,126.7337
인천,201605,57.0,부평구,144.1,181.5,18286.0,565.0,680.0,148.5,39.0,40.9,2016,5,37.5088,126.7219
인천,201605,63.0,계양구,164.1,141.1,16986.3,602.5,570.4,148.5,38.2,39.8,2016,5,37.5393,126.7271
인천,201605,49.0,서구,135.3,140.6,23781.3,637.7,546.7,148.5,36.9,38.1,2016,5,37.5461,126.6766
인천,201605,45.0,강화군,369.1,524.9,11593.9,1399.8,1295.4,148.5,48.4,51.9,2016,5,37.7416,126.5092
광주,201605,48.0,동구,300.7,309.0,14494.1,1690.1,997.0,104.5,43.2,46.0,2016,5,35.1399,126.9194
광주,201605,44.0,서구,187.7,181.5,17581.3,1017.2,689.3,104.5,37.6,40.0,2016,5,35.1502,126.8565
광주,201605,47.0,남구,214.8,314.5,18398.1,1207.4,780.5,104.5,39.3,41.9,2016,5,35.1333,126.9004
광주,201605,50.5,북구,170.5,199.1,17245.9,1163.5,761.3,104.5,38.2,40.7,2016,5,35.1663,126.9185
광주,201605,55.0,광산구,159.8,142.2,18556.8,678.6,592.5,104.5,34.6,36.4,2016,5,35.1729,126.8118
대전,201605,41.0,동구,206.0,283.0,23055.1,911.6,930.8,85.1,40.4,42.8,2016,5,36.3515,127.4239
대전,201605,50.0,중구,256.2,195.7,20840.8,830.9,941.8,85.1,40.4,42.8,2016,5,36.3256,127.4266
대전,201605,47.5,서구,202.6,128.1,21870.6,649.9,656.2,85.1,37.5,39.4,2016,5,36.3503,127.3662
대전,201605,40.0,유성구,93.2,86.5,22193.5,504.6,490.4,85.1,35.3,37.0,2016,5,36.3625,127.3426
대전,201605,54.5,대덕구,199.3,186.3,23292.1,711.0,760.3,85.1,39.0,41.2,2016,5,36.368,127.405
울산,201605,54.0,중구,206.6,209.0,18216.7,674.5,805.7,86.1,38.8,41.1,2016,5,35.5664,129.319
울산,201605,55.16666667,남구,164.7,138.2,16501.5,619.3,647.2,86.1,37.9,39.7,2016,5,35.5388,129.316
울산,201605,59.0,동구,147.3,154.1,23939.6,382.2,507.7,86.1,37.2,38.7,2016,5,35.5259,129.4216
울산,201605,50.0,북구,133.7,150.5,25047.5,430.7,505.9,86.1,35.4,36.7,2016,5,35.5805,129.3552
울산,201605,63.33333333,울주군,161.5,238.1,17840.4,738.4,720.2,86.1,38.8,40.9,2016,5,35.5745,129.2165
서울,201606,44.0,종로구,168.3,176.1,10343.9,815.1,785.0,54.4,42.2,44.0,2016,6,37.5729,126.9794
서울,201606,45.0,중구,222.8,247.5,10654.0,863.1,817.6,54.4,42.7,44.5,2016,6,37.5641,126.997
서울,201606,43.0,용산구,145.1,192.4,10399.5,661.5,651.5,54.4,41.5,43.6,2016,6,37.5311,126.9814
서울,201606,48.0,성동구,164.7,197.2,11882.7,740.5,702.1,54.4,40.4,41.8,2016,6,37.5509,127.0407
서울,201606,43.0,광진구,193.4,173.8,14248.8,527.4,606.1,54.4,39.5,40.9,2016,6,37.5388,127.0827
서울,201606,45.0,동대문구,178.0,257.1,12791.9,863.5,886.0,54.4,41.2,43.0,2016,6,37.5744,127.0395
서울,201606,45.0,중랑구,188.3,217.0,12695.5,709.0,790.7,54.4,41.1,42.7,2016,6,37.6065,127.0927
서울,201606,44.0,성북구,189.4,169.4,12538.3,862.0,733.4,54.4,40.3,42.2,2016,6,37.6109,127.0273
서울,201606,41.0,강북구,186.4,232.6,12016.7,850.9,865.5,54.4,42.0,44.2,2016,6,37.6396,127.0257
서울,201606,41.0,도봉구,173.2,224.6,11462.0,767.3,756.4,54.4,41.0,43.1,2016,6,37.6688,127.0471
서울,201606,37.0,노원구,135.7,169.1,14375.9,607.1,617.0,54.4,39.0,41.6,2016,6,37.655,127.0778
서울,201606,47.0,은평구,199.2,162.4,13640.3,667.2,615.5,54.4,40.6,42.6,2016,6,37.6027,126.9288
서울,201606,46.0,서대문구,216.1,186.5,11756.4,717.7,755.6,54.4,40.7,42.9,2016,6,37.5794,126.9368
서울,201606,48.0,마포구,180.1,154.0,12600.9,544.6,612.8,54.4,39.4,41.1,2016,6,37.5662,126.9018
서울,201606,47.0,양천구,190.3,124.3,14012.3,544.2,537.7,54.4,38.7,40.5,2016,6,37.5271,126.8561
서울,201606,49.0,강서구,180.0,125.8,15533.6,538.6,552.3,54.4,39.3,41.1,2016,6,37.5509,126.8497
서울,201606,46.0,구로구,189.0,190.9,14874.4,741.2,634.4,54.4,40.1,41.5,2016,6,37.4954,126.8581
서울,201606,45.0,금천구,172.9,197.1,12077.6,725.6,776.2,54.4,41.2,42.8,2016,6,37.4574,126.8956
서울,201606,54.0,영등포구,216.7,198.9,12710.8,806.8,833.2,54.4,40.8,42.1,2016,6,37.5265,126.8962
서울,201606,41.0,동작구,198.5,165.3,11026.3,613.0,618.5,54.4,39.9,42.0,2016,6,37.4979,126.9828
서울,201606,50.0,관악구,189.0,159.6,10880.5,619.5,596.2,54.4,39.9,41.6,2016,6,37.4654,126.9436
서울,201606,44.0,서초구,176.0,108.2,13112.3,508.3,515.9,54.4,38.6,39.9,2016,6,37.4761,127.0376
서울,201606,46.0,강남구,140.9,105.6,12169.5,498.3,511.7,54.4,38.6,40.2,2016,6,37.5184,127.0473
서울,201606,42.0,송파구,197.9,108.8,12916.8,400.6,540.1,54.4,39.0,40.3,2016,6,37.5048,127.1147
서울,201606,47.0,강동구,177.0,153.5,10775.9,595.3,685.3,54.4,39.7,41.7,2016,6,37.5499,127.1465
부산,201606,33.0,중구,245.5,256.6,11918.2,1347.1,1119.3,115.2,45.4,48.4,2016,6,35.1068,129.0312
부산,201606,38.0,서구,297.4,232.8,12461.4,1216.2,1225.1,115.2,44.6,47.7,2016,6,35.1159,129.0225
부산,201606,42.0,동구,210.4,327.3,9770.0,1684.4,1359.3,115.2,45.4,48.9,2016,6,35.1299,129.049
부산,201606,35.0,영도구,313.4,328.4,11129.9,1501.2,1143.5,115.2,44.7,48.2,2016,6,35.0911,129.0655
부산,201606,37.0,부산진구,210.6,210.3,12841.1,1120.8,1034.5,115.2,41.8,44.2,2016,6,35.1631,129.0516
부산,201606,34.0,동래구,195.4,127.2,12253.6,1299.0,904.1,115.2,41.0,43.5,2016,6,35.2048,129.0835
부산,201606,44.0,남구,211.3,199.4,12787.5,1161.5,1038.5,115.2,41.4,44.1,2016,6,35.1324,129.1037
부산,201606,43.0,북구,166.3,105.1,13009.6,872.3,835.3,115.2,40.0,42.3,2016,6,35.2164,129.0087
부산,201606,41.0,해운대구,217.0,198.4,13386.1,997.7,835.8,115.2,39.9,42.5,2016,6,35.1631,129.1607
부산,201606,40.0,사하구,177.2,185.9,13385.7,919.9,982.4,115.2,40.8,43.1,2016,6,35.1042,128.9733
부산,201606,36.0,금정구,214.6,225.2,11195.1,1158.9,1033.4,115.2,41.9,44.8,2016,6,35.2549,129.089
부산,201606,43.0,강서구,170.8,176.3,19236.2,921.0,759.3,115.2,38.1,39.4,2016,6,35.2111,128.9788
부산,201606,43.0,연제구,261.5,256.7,10807.7,1415.6,1061.9,115.2,41.4,43.8,2016,6,35.1802,129.0814
부산,201606,38.0,수영구,248.2,255.4,11378.3,1387.4,925.7,115.2,42.4,45.0,2016,6,35.1576,129.114
부산,201606,40.0,사상구,198.0,183.4,12872.0,881.0,933.8,115.2,41.1,43.2,2016,6,35.1627,128.9783
부산,201606,38.5,기장군,170.9,177.3,17224.8,774.0,659.2,115.2,37.9,40.4,2016,6,35.3228,129.2262
대구,201606,38.0,중구,213.3,198.2,10854.1,993.6,1431.4,45.7,42.6,45.7,2016,6,35.8683,128.5988
대구,201606,36.0,동구,237.7,211.5,14189.8,831.9,1438.2,45.7,40.8,43.9,2016,6,35.8747,128.6269
대구,201606,40.0,서구,294.2,214.5,13532.4,879.7,1450.1,45.7,42.7,45.8,2016,6,35.8704,128.5564
대구,201606,38.0,남구,208.4,211.0,9885.4,985.7,1463.2,45.7,43.2,46.6,2016,6,35.8313,128.6097
대구,201606,46.0,북구,197.1,182.1,15155.4,690.3,1010.3,45.7,38.3,40.8,2016,6,35.8923,128.5916
대구,201606,35.5,수성구,179.4,166.9,12512.9,710.5,883.2,45.7,38.6,41.6,2016,6,35.8572,128.6336
대구,201606,36.0,달서구,164.4,148.2,13515.8,618.7,953.7,45.7,38.2,40.7,2016,6,35.8223,128.541
대구,201606,34.0,달성군,160.4,181.9,20804.7,548.9,938.3,45.7,38.1,40.4,2016,6,35.7989,128.4989
인천,201606,51.0,중구,255.1,155.3,13158.5,773.1,862.5,19.5,40.0,41.6,2016,6,37.4643,126.5904
인천,201606,43.0,동구,230.9,499.9,16174.3,850.5,1071.6,19.5,41.9,44.8,2016,6,37.4753,126.6369
인천,201606,60.0,남구,205.7,152.7,14410.3,828.3,794.8,19.5,40.5,42.8,2016,6,37.442,126.7019
인천,201606,49.0,연수구,146.4,83.4,14933.0,506.3,533.7,19.5,36.9,38.5,2016,6,37.4172,126.6788
인천,201606,53.0,남동구,159.7,143.3,16471.6,754.1,672.0,19.5,38.0,39.8,2016,6,37.402,126.7337
인천,201606,44.0,부평구,160.6,164.6,13051.6,581.0,666.9,19.5,39.0,40.9,2016,6,37.5088,126.7219
인천,201606,55.0,계양구,161.7,152.9,12731.2,625.5,583.4,19.5,38.3,39.8,2016,6,37.5393,126.7271
인천,201606,43.33333333,서구,123.5,132.0,17358.6,628.1,536.1,19.5,36.9,38.2,2016,6,37.5461,126.6766
인천,201606,36.0,강화군,354.4,498.5,7895.9,1457.1,1282.2,19.5,48.5,51.9,2016,6,37.7416,126.5092
광주,201606,33.0,동구,267.2,322.6,10481.2,1686.0,944.8,116.1,43.2,45.9,2016,6,35.1399,126.9194
광주,201606,30.0,서구,194.5,173.5,12445.6,1002.7,644.4,116.1,37.6,40.0,2016,6,35.1502,126.8565
광주,201606,31.0,남구,239.4,289.4,13768.3,1179.2,780.5,116.1,39.3,41.9,2016,6,35.1333,126.9004
광주,201606,36.5,북구,203.4,209.3,11409.0,1189.2,757.7,116.1,38.2,40.7,2016,6,35.1663,126.9185
광주,201606,45.0,광산구,161.5,139.2,12742.4,664.2,581.6,116.1,34.6,36.4,2016,6,35.1729,126.8118
대전,201606,35.0,동구,193.2,251.5,17221.7,869.9,946.5,62.5,40.4,42.9,2016,6,36.3515,127.4239
대전,201606,39.0,중구,236.0,163.6,14713.1,819.8,939.4,62.5,40.5,42.8,2016,6,36.3256,127.4266
대전,201606,34.5,서구,215.7,126.5,15366.9,618.9,591.8,62.5,37.5,39.5,2016,6,36.3503,127.3662
대전,201606,42.0,유성구,124.4,85.1,16163.9,446.9,456.6,62.5,35.3,37.0,2016,6,36.3625,127.3426
대전,201606,40.0,대덕구,174.9,159.8,17727.6,714.1,797.1,62.5,39.1,41.2,2016,6,36.368,127.405
울산,201606,38.0,중구,206.2,207.4,12634.8,690.2,828.7,70.1,38.8,41.1,2016,6,35.5664,129.319
울산,201606,38.5,남구,145.3,136.8,11686.3,590.8,619.3,70.1,37.9,39.7,2016,6,35.5388,129.316
울산,201606,40.0,동구,182.8,145.5,17633.5,423.5,488.2,70.1,37.2,38.7,2016,6,35.5259,129.4216
울산,201606,44.5,북구,134.2,147.0,17579.4,429.6,523.8,70.1,35.4,36.7,2016,6,35.5805,129.3552
울산,201606,46.33333333,울주군,151.0,228.0,12134.3,720.6,764.0,70.1,38.8,41.0,2016,6,35.5745,129.2165
서울,201607,30.0,종로구,184.6,133.6,9208.0,703.8,675.0,358.2,42.3,44.0,2016,7,37.5729,126.9794
서울,201607,34.0,중구,197.2,220.4,9061.9,764.1,919.0,358.2,42.7,44.5,2016,7,37.5641,126.997
서울,201607,35.0,용산구,182.4,162.0,8924.1,606.3,632.4,358.2,41.5,43.6,2016,7,37.5311,126.9814
서울,201607,30.0,성동구,148.7,164.4,9843.3,704.4,660.3,358.2,40.4,41.9,2016,7,37.5509,127.0407
서울,201607,35.0,광진구,177.2,182.0,12715.0,544.5,582.0,358.2,39.6,40.9,2016,7,37.5388,127.0827
서울,201607,32.0,동대문구,171.8,255.2,11525.4,849.4,827.7,358.2,41.2,43.0,2016,7,37.5744,127.0395
서울,201607,34.0,중랑구,171.5,212.2,11318.8,708.3,802.9,358.2,41.1,42.8,2016,7,37.6065,127.0927
서울,201607,36.0,성북구,168.3,170.5,11118.3,771.2,665.5,358.2,40.3,42.2,2016,7,37.6109,127.0273
서울,201607,32.0,강북구,170.2,207.8,10577.8,722.5,798.9,358.2,42.0,44.3,2016,7,37.6396,127.0257
서울,201607,32.0,도봉구,190.1,197.9,9863.6,673.1,717.4,358.2,41.1,43.2,2016,7,37.6688,127.0471
서울,201607,29.0,노원구,135.5,182.9,12736.2,570.7,601.9,358.2,39.1,41.6,2016,7,37.655,127.0778
서울,201607,33.0,은평구,201.8,155.2,11940.2,651.3,599.4,358.2,40.6,42.6,2016,7,37.6027,126.9288
서울,201607,34.0,서대문구,219.3,174.4,10054.0,740.0,736.5,358.2,40.8,42.9,2016,7,37.5794,126.9368
서울,201607,35.0,마포구,179.3,150.0,11112.9,510.7,593.3,358.2,39.4,41.1,2016,7,37.5662,126.9018
서울,201607,33.0,양천구,162.6,124.3,12224.9,542.8,584.6,358.2,38.8,40.6,2016,7,37.5271,126.8561
서울,201607,35.0,강서구,173.8,120.2,13937.9,535.7,561.9,358.2,39.4,41.1,2016,7,37.5509,126.8497
서울,201607,34.0,구로구,178.2,160.5,13021.6,722.1,675.8,358.2,40.1,41.5,2016,7,37.4954,126.8581
서울,201607,33.0,금천구,171.6,224.3,11078.8,765.6,744.3,358.2,41.3,42.9,2016,7,37.4574,126.8956
서울,201607,38.0,영등포구,211.8,204.0,11303.2,759.8,871.3,358.2,40.8,42.2,2016,7,37.5265,126.8962
서울,201607,28.0,동작구,168.6,151.1,9461.7,595.5,635.9,358.2,40.0,42.0,2016,7,37.4979,126.9828
서울,201607,38.0,관악구,175.2,151.3,9405.7,600.0,626.0,358.2,39.9,41.6,2016,7,37.4654,126.9436
서울,201607,34.0,서초구,174.0,93.9,11330.5,485.3,506.9,358.2,38.6,39.9,2016,7,37.4761,127.0376
서울,201607,34.0,강남구,154.1,87.3,10782.8,441.2,490.2,358.2,38.6,40.2,2016,7,37.5184,127.0473
서울,201607,30.0,송파구,146.5,106.0,11024.4,429.0,531.4,358.2,39.0,40.4,2016,7,37.5048,127.1147
서울,201607,34.0,강동구,168.9,127.9,9191.6,577.5,647.7,358.2,39.8,41.7,2016,7,37.5499,127.1465
부산,201607,28.0,중구,234.5,159.3,9763.8,1245.4,1170.1,188.8,45.5,48.5,2016,7,35.1068,129.0312
부산,201607,28.25,서구,250.5,196.5,9604.9,1147.2,1234.8,188.8,44.6,47.7,2016,7,35.1159,129.0225
부산,201607,29.0,동구,232.7,285.0,7940.9,1502.9,1262.4,188.8,45.4,48.9,2016,7,35.1299,129.049
부산,201607,24.0,영도구,304.7,301.5,9078.7,1461.7,1172.0,188.8,44.8,48.2,2016,7,35.0911,129.0655
부산,201607,31.0,부산진구,196.8,207.4,10407.0,1104.3,993.0,188.8,41.8,44.2,2016,7,35.1631,129.0516
부산,201607,27.0,동래구,202.0,128.7,10641.1,1275.2,896.4,188.8,41.0,43.6,2016,7,35.2048,129.0835
부산,201607,33.0,남구,194.4,185.1,11067.5,1121.0,1057.8,188.8,41.5,44.1,2016,7,35.1324,129.1037
부산,201607,33.0,북구,173.4,115.1,10900.6,797.9,830.7,188.8,40.0,42.4,2016,7,35.2164,129.0087
부산,201607,29.0,해운대구,210.3,165.8,10787.1,946.0,849.6,188.8,40.0,42.6,2016,7,35.1631,129.1607
부산,201607,26.0,사하구,169.2,169.5,10818.2,868.5,919.9,188.8,40.8,43.1,2016,7,35.1042,128.9733
부산,201607,26.5,금정구,214.2,225.7,9038.8,1218.6,949.2,188.8,41.9,44.8,2016,7,35.2549,129.089
부산,201607,29.5,강서구,168.9,146.0,16013.4,906.3,775.9,188.8,38.1,39.4,2016,7,35.2111,128.9788
부산,201607,31.0,연제구,194.0,267.3,9580.4,1363.9,1008.8,188.8,41.4,43.8,2016,7,35.1802,129.0814
부산,201607,36.0,수영구,239.2,225.8,9376.9,1301.0,979.2,188.8,42.5,45.0,2016,7,35.1576,129.114
부산,201607,32.0,사상구,236.7,168.8,11009.5,818.3,984.1,188.8,41.1,43.2,2016,7,35.1627,128.9783
부산,201607,28.0,기장군,174.1,141.3,14392.5,786.6,666.8,188.8,37.9,40.4,2016,7,35.3228,129.2262
대구,201607,29.0,중구,210.8,217.0,8795.4,981.0,1396.3,307.3,42.6,45.7,2016,7,35.8683,128.5988
대구,201607,27.0,동구,233.4,216.0,12050.9,785.3,1437.6,307.3,40.9,43.9,2016,7,35.8747,128.6269
대구,201607,34.0,서구,252.1,229.6,11743.9,962.9,1418.5,307.3,42.7,45.9,2016,7,35.8704,128.5564
대구,201607,27.0,남구,206.5,214.8,7800.8,917.3,1522.1,307.3,43.2,46.7,2016,7,35.8313,128.6097
대구,201607,34.5,북구,167.6,165.8,13414.9,642.4,1015.5,307.3,38.3,40.8,2016,7,35.8923,128.5916
대구,201607,27.5,수성구,166.0,154.1,10574.7,651.7,885.4,307.3,38.6,41.6,2016,7,35.8572,128.6336
대구,201607,28.0,달서구,153.9,139.9,11238.9,572.7,902.4,307.3,38.3,40.7,2016,7,35.8223,128.541
대구,201607,26.0,달성군,168.1,160.4,17692.9,521.8,892.5,307.3,38.0,40.3,2016,7,35.7989,128.4989
인천,201607,33.0,중구,207.4,151.0,10755.0,759.2,838.2,300.5,40.0,41.6,2016,7,37.4643,126.5904
인천,201607,28.0,동구,212.6,359.1,13604.4,823.8,925.2,300.5,42.0,44.9,2016,7,37.4753,126.6369
인천,201607,45.0,남구,195.4,143.6,12385.0,822.3,815.6,300.5,40.5,42.8,2016,7,37.442,126.7019
인천,201607,44.0,연수구,110.5,76.4,12598.5,495.4,522.8,300.5,36.9,38.5,2016,7,37.4172,126.6788
인천,201607,36.33333333,남동구,162.9,133.1,13866.0,728.5,645.4,300.5,38.1,39.9,2016,7,37.402,126.7337
인천,201607,35.0,부평구,168.3,168.5,11432.6,558.5,660.9,300.5,39.1,41.0,2016,7,37.5088,126.7219
인천,201607,26.0,계양구,152.3,152.6,10770.7,637.3,568.3,300.5,38.3,39.9,2016,7,37.5393,126.7271
인천,201607,33.66666667,서구,123.7,131.6,15593.5,612.8,544.3,300.5,36.9,38.2,2016,7,37.5461,126.6766
인천,201607,30.0,강화군,335.2,473.5,6613.7,1430.7,1360.1,300.5,48.5,52.0,2016,7,37.7416,126.5092
광주,201607,25.0,동구,325.7,271.4,8596.8,1603.5,987.6,301.3,43.2,46.0,2016,7,35.1399,126.9194
광주,201607,19.0,서구,184.4,155.0,10412.9,961.3,611.2,301.3,37.7,40.1,2016,7,35.1502,126.8565
광주,201607,20.0,남구,236.7,243.0,11714.9,1125.0,755.0,301.3,39.4,42.0,2016,7,35.1333,126.9004
광주,201607,25.5,북구,199.3,188.4,9550.5,1132.5,744.1,301.3,38.3,40.8,2016,7,35.1663,126.9185
광주,201607,29.0,광산구,147.9,133.7,10541.9,623.7,571.9,301.3,34.7,36.5,2016,7,35.1729,126.8118
대전,201607,25.0,동구,201.3,255.8,14965.6,828.7,907.4,367.9,40.5,42.9,2016,7,36.3515,127.4239
대전,201607,29.0,중구,268.5,141.8,12823.5,746.6,888.4,367.9,40.5,42.9,2016,7,36.3256,127.4266
대전,201607,26.0,서구,200.0,124.8,13620.5,608.1,639.1,367.9,37.5,39.5,2016,7,36.3503,127.3662
대전,201607,27.0,유성구,107.5,74.9,15084.4,511.0,500.8,367.9,35.3,37.1,2016,7,36.3625,127.3426
대전,201607,26.5,대덕구,175.9,160.9,15818.3,749.9,767.6,367.9,39.2,41.3,2016,7,36.368,127.405
울산,201607,30.0,중구,170.3,177.3,11099.8,707.1,779.7,226.9,38.9,41.1,2016,7,35.5664,129.319
울산,201607,29.66666667,남구,153.5,160.0,10389.9,610.5,610.5,226.9,38.0,39.8,2016,7,35.5388,129.316
울산,201607,28.0,동구,157.6,133.5,14846.9,442.4,489.4,226.9,37.3,38.8,2016,7,35.5259,129.4216
울산,201607,30.5,북구,119.8,131.1,16753.5,410.7,488.0,226.9,35.5,36.7,2016,7,35.5805,129.3552
울산,201607,40.33333333,울주군,138.7,233.5,10368.7,802.7,776.7,226.9,38.9,41.0,2016,7,35.5745,129.2165
서울,201608,31.0,종로구,223.9,184.6,8353.6,720.2,725.4,67.1,42.3,44.1,2016,8,37.5729,126.9794
서울,201608,37.0,중구,188.4,224.4,8785.7,863.1,895.8,67.1,42.8,44.5,2016,8,37.5641,126.997
서울,201608,34.0,용산구,182.4,181.1,8331.3,624.1,655.8,67.1,41.5,43.6,2016,8,37.5311,126.9814
서울,201608,35.0,성동구,165.4,187.1,9052.0,777.6,681.3,67.1,40.4,41.9,2016,8,37.5509,127.0407
서울,201608,34.0,광진구,184.5,175.5,11845.0,552.9,638.3,67.1,39.6,41.0,2016,8,37.5388,127.0827
서울,201608,34.0,동대문구,178.3,246.7,10773.4,881.8,851.7,67.1,41.2,43.1,2016,8,37.5744,127.0395
서울,201608,36.0,중랑구,199.5,227.2,10336.9,705.3,800.2,67.1,41.2,42.8,2016,8,37.6065,127.0927
서울,201608,38.0,성북구,170.1,151.7,10170.4,739.0,725.9,67.1,40.4,42.3,2016,8,37.6109,127.0273
서울,201608,27.0,강북구,180.3,206.9,9249.2,836.2,851.2,67.1,42.1,44.4,2016,8,37.6396,127.0257
서울,201608,33.0,도봉구,232.9,204.2,9654.5,708.5,732.0,67.1,41.1,43.2,2016,8,37.6688,127.0471
서울,201608,25.0,노원구,151.3,174.1,11235.0,562.2,603.4,67.1,39.1,41.6,2016,8,37.655,127.0778
서울,201608,31.0,은평구,193.9,174.4,11347.7,642.6,574.8,67.1,40.7,42.7,2016,8,37.6027,126.9288
서울,201608,35.0,서대문구,250.2,159.8,9923.8,721.5,699.9,67.1,40.8,43.0,2016,8,37.5794,126.9368
서울,201608,36.0,마포구,190.6,137.9,10379.8,578.6,571.2,67.1,39.5,41.1,2016,8,37.5662,126.9018
서울,201608,33.0,양천구,177.3,135.6,11241.3,555.5,555.3,67.1,38.8,40.6,2016,8,37.5271,126.8561
서울,201608,39.0,강서구,160.7,143.7,13138.7,541.6,583.6,67.1,39.4,41.2,2016,8,37.5509,126.8497
서울,201608,35.0,구로구,200.7,203.1,13721.0,716.8,677.3,67.1,40.2,41.6,2016,8,37.4954,126.8581
서울,201608,34.0,금천구,202.2,241.7,11086.9,701.8,794.0,67.1,41.4,43.0,2016,8,37.4574,126.8956
서울,201608,41.0,영등포구,247.7,179.2,11004.5,790.6,845.6,67.1,40.9,42.2,2016,8,37.5265,126.8962
서울,201608,29.0,동작구,200.0,161.6,9295.8,616.5,628.7,67.1,40.0,42.0,2016,8,37.4979,126.9828
서울,201608,38.0,관악구,180.1,166.5,9861.5,629.0,605.7,67.1,39.9,41.7,2016,8,37.4654,126.9436
서울,201608,32.0,서초구,185.4,106.4,10277.7,513.4,527.3,67.1,38.7,40.0,2016,8,37.4761,127.0376
서울,201608,38.0,강남구,142.5,99.6,9333.0,463.6,555.4,67.1,38.6,40.2,2016,8,37.5184,127.0473
서울,201608,30.0,송파구,164.5,130.0,10465.8,436.6,570.2,67.1,39.0,40.4,2016,8,37.5048,127.1147
서울,201608,37.0,강동구,194.3,158.3,8965.3,589.9,691.6,67.1,39.8,41.8,2016,8,37.5499,127.1465
부산,201608,34.0,중구,274.3,199.1,9027.2,1402.4,1114.8,141.5,45.5,48.5,2016,8,35.1068,129.0312
부산,201608,34.75,서구,260.2,233.7,9777.6,1181.7,1298.5,141.5,44.6,47.8,2016,8,35.1159,129.0225
부산,201608,37.0,동구,207.1,287.2,8138.0,1550.8,1366.0,141.5,45.5,48.9,2016,8,35.1299,129.049
부산,201608,32.0,영도구,291.2,309.4,8952.8,1506.0,1308.9,141.5,44.8,48.3,2016,8,35.0911,129.0655
부산,201608,34.0,부산진구,260.3,213.3,11293.5,1191.9,1082.3,141.5,41.9,44.3,2016,8,35.1631,129.0516
부산,201608,42.0,동래구,214.1,126.9,10367.2,1373.4,945.9,141.5,41.1,43.6,2016,8,35.2048,129.0835
부산,201608,38.0,남구,225.6,210.2,10699.2,1223.9,1073.6,141.5,41.5,44.1,2016,8,35.1324,129.1037
부산,201608,36.0,북구,163.1,113.8,10844.5,891.4,875.9,141.5,40.1,42.4,2016,8,35.2164,129.0087
부산,201608,34.0,해운대구,219.6,179.8,10407.0,1034.4,804.1,141.5,40.1,42.6,2016,8,35.1631,129.1607
부산,201608,33.0,사하구,182.0,191.3,10727.0,914.5,970.1,141.5,40.9,43.2,2016,8,35.1042,128.9733
부산,201608,33.0,금정구,231.4,255.9,9035.5,1270.9,993.8,141.5,41.9,44.9,2016,8,35.2549,129.089
부산,201608,34.0,강서구,182.7,165.3,17383.3,971.5,907.2,141.5,38.1,39.3,2016,8,35.2111,128.9788
부산,201608,46.0,연제구,219.5,249.0,9353.6,1442.1,1021.4,141.5,41.5,43.8,2016,8,35.1802,129.0814
부산,201608,44.0,수영구,234.8,238.1,9113.7,1390.8,949.7,141.5,42.5,45.1,2016,8,35.1576,129.114
부산,201608,40.0,사상구,238.8,175.7,10994.4,854.4,999.1,141.5,41.2,43.3,2016,8,35.1627,128.9783
부산,201608,36.0,기장군,168.4,126.2,14569.1,909.6,709.7,141.5,37.9,40.4,2016,8,35.3228,129.2262
대구,201608,27.0,중구,258.4,188.2,8548.3,1016.2,1392.5,81.2,42.6,45.8,2016,8,35.8683,128.5988
대구,201608,24.0,동구,220.0,218.3,12214.0,851.3,1482.3,81.2,40.9,43.9,2016,8,35.8747,128.6269
대구,201608,29.0,서구,282.7,221.5,10353.0,947.3,1402.5,81.2,42.8,46.0,2016,8,35.8704,128.5564
대구,201608,25.0,남구,206.5,206.5,7563.0,971.0,1572.6,81.2,43.3,46.8,2016,8,35.8313,128.6097
대구,201608,33.0,북구,188.9,176.2,12748.7,659.2,1044.1,81.2,38.4,40.9,2016,8,35.8923,128.5916
대구,201608,26.0,수성구,202.5,157.3,9883.9,689.5,919.2,81.2,38.7,41.7,2016,8,35.8572,128.6336
대구,201608,28.0,달서구,158.3,142.8,10924.1,629.3,995.8,81.2,38.3,40.7,2016,8,35.8223,128.541
대구,201608,27.0,달성군,183.3,182.3,16832.1,545.7,953.9,81.2,38.0,40.2,2016,8,35.7989,128.4989
